,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations
1344,Africa,10/08/21,7083470.0,34503.0,178861.0,628.0,74400094.0,49587594.0,26304491.0,0.0,1012764.0
1345,Africa,11/08/21,7118075.0,34605.0,179979.0,1118.0,74965873.0,49971920.0,26481864.0,0.0,1330454.0
1346,Africa,12/08/21,7164415.0,46340.0,181123.0,1144.0,76527694.0,51008984.0,27109426.0,0.0,1422905.0
1347,Africa,13/08/21,7204894.0,40479.0,182225.0,1102.0,77485554.0,51827012.0,27295001.0,0.0,1277822.0
1348,Africa,14/08/21,7238775.0,33881.0,182935.0,710.0,77742841.0,52019730.0,27403177.0,0.0,1058080.0
1349,Africa,15/08/21,7268041.0,29266.0,183653.0,718.0,78071154.0,52243025.0,27577376.0,0.0,864867.0
1350,Africa,16/08/21,7297073.0,29032.0,184430.0,777.0,80687066.0,53970906.0,28638137.0,0.0,1051369.0
1351,Africa,17/08/21,7329350.0,32277.0,185490.0,1060.0,81491040.0,54328536.0,29089148.0,0.0,1249847.0
1352,Africa,18/08/21,7373304.0,43954.0,186511.0,1021.0,82876613.0,55077531.0,29892570.0,0.0,1224540.0
1353,Africa,19/08/21,7412641.0,39337.0,187267.0,756.0,84588280.0,55928499.0,30812305.0,0.0,1319098.0
1354,Africa,20/08/21,7449788.0,37147.0,187968.0,701.0,89933895.0,60148898.0,32201580.0,0.0,1050001.0
1355,Africa,21/08/21,7481020.0,31232.0,188598.0,630.0,90333264.0,60301362.0,32315419.0,0.0,1095319.0
1356,Africa,22/08/21,7508813.0,27793.0,189246.0,648.0,90994632.0,60539852.0,32543838.0,0.0,957384.0
1357,Africa,23/08/21,7557090.0,48277.0,189958.0,712.0,92120604.0,61236899.0,33167006.0,0.0,1371609.0
1358,Africa,24/08/21,7586892.0,29802.0,190778.0,820.0,93218220.0,61801871.0,33738797.0,0.0,1535903.0
1359,Africa,25/08/21,7622975.0,36083.0,191776.0,998.0,96254650.0,63944392.0,34825490.0,0.0,1569661.0
1360,Africa,26/08/21,7661551.0,38576.0,192628.0,852.0,96388593.0,64150537.0,34851662.0,0.0,1542470.0
1361,Africa,27/08/21,7695565.0,34014.0,193392.0,764.0,99538228.0,65929460.0,36356569.0,0.0,1557319.0
1362,Africa,28/08/21,7724841.0,29276.0,194154.0,762.0,100211304.0,66379848.0,36554342.0,0.0,951186.0
1363,Africa,29/08/21,7746238.0,21397.0,194830.0,676.0,101629709.0,67261709.0,37393287.0,0.0,1656356.0
1364,Africa,30/08/21,7767690.0,21452.0,195499.0,669.0,102207774.0,67658096.0,37670022.0,0.0,1364387.0
1365,Africa,31/08/21,7790398.0,22708.0,196278.0,779.0,103603952.0,68497000.0,38291814.0,0.0,1342110.0
1366,Africa,01/09/21,7821191.0,30793.0,196917.0,639.0,105819080.0,69976160.0,39236224.0,0.0,1308234.0
1367,Africa,02/09/21,7849642.0,28451.0,197763.0,846.0,106231813.0,70191354.0,39428739.0,0.0,1340037.0
1368,Africa,03/09/21,7875757.0,26115.0,198379.0,616.0,106847527.0,70534148.0,39688353.0,0.0,1298810.0
1369,Africa,04/09/21,7897042.0,21285.0,198893.0,514.0,111317743.0,72296590.0,42360353.0,0.0,1328362.0
1370,Africa,05/09/21,7915236.0,18194.0,199268.0,375.0,113550843.0,73927419.0,43128762.0,0.0,855345.0
1371,Africa,06/09/21,7932059.0,16836.0,199806.0,538.0,115233348.0,74716110.0,43879895.0,0.0,1800514.0
1372,Africa,07/09/21,7951070.0,19011.0,200420.0,614.0,115810254.0,75058567.0,44196477.0,0.0,1764602.0
1373,Africa,08/09/21,7974692.0,23622.0,200928.0,508.0,116500886.0,75251005.0,44579901.0,0.0,1905448.0
1374,Africa,09/09/21,7996444.0,21752.0,201492.0,564.0,117943997.0,76002557.0,45310152.0,0.0,1371646.0
1375,Africa,10/09/21,8016318.0,19874.0,202109.0,617.0,119073387.0,76710475.0,46105347.0,0.0,1617806.0
1376,Africa,11/09/21,8031803.0,15485.0,202496.0,387.0,120866826.0,77272943.0,46680454.0,0.0,1583342.0
1377,Africa,12/09/21,8044904.0,13101.0,202879.0,383.0,123712154.0,78698810.0,46928118.0,0.0,1148462.0
1378,Africa,13/09/21,8057278.0,12374.0,203316.0,437.0,124317061.0,79032460.0,47171532.0,0.0,1302865.0
1379,Africa,14/09/21,8082457.0,25179.0,203924.0,608.0,127159308.0,80022007.0,49045113.0,0.0,1277862.0
1380,Africa,15/09/21,8099772.0,17315.0,204361.0,437.0,128608925.0,81305026.0,49950502.0,0.0,1329035.0
1381,Africa,16/09/21,8121151.0,21379.0,204942.0,581.0,130210526.0,82050942.0,50781375.0,0.0,2353372.0
1382,Africa,17/09/21,8137179.0,16028.0,205386.0,444.0,130591738.0,82205865.0,50948760.0,0.0,2343953.0
1383,Africa,18/09/21,8148673.0,11494.0,205772.0,386.0,131148588.0,82316505.0,51352675.0,0.0,2308469.0
1384,Africa,19/09/21,8158091.0,9418.0,206021.0,249.0,133915991.0,83966107.0,52391718.0,0.0,2336649.0
1385,Africa,20/09/21,8169020.0,10929.0,206338.0,317.0,134886389.0,84379764.0,53225062.0,0.0,2447491.0
1386,Africa,21/09/21,8180500.0,11480.0,206744.0,406.0,135518118.0,84821352.0,53515386.0,0.0,2391302.0
1387,Africa,22/09/21,8196521.0,16021.0,207223.0,479.0,138175685.0,86754885.0,54510862.0,0.0,2393699.0
1388,Africa,23/09/21,8235599.0,39078.0,207688.0,465.0,141008950.0,88597131.0,54843944.0,0.0,2521704.0
1389,Africa,24/09/21,8247662.0,12063.0,208240.0,552.0,141425664.0,88887086.0,54945951.0,0.0,2132433.0
1390,Africa,25/09/21,8257464.0,9925.0,208528.0,288.0,142748373.0,89739536.0,56550762.0,0.0,2105816.0
1391,Africa,26/09/21,8263485.0,6021.0,208761.0,233.0,143650802.0,90266517.0,56894120.0,0.0,2061597.0
1392,Africa,27/09/21,8272374.0,8889.0,209210.0,449.0,146415175.0,91591963.0,58961357.0,0.0,2189238.0
1393,Africa,28/09/21,8281149.0,8775.0,209598.0,388.0,147543534.0,92115017.0,59517715.0,0.0,2282223.0
1394,Africa,29/09/21,8297171.0,16022.0,209931.0,333.0,147912295.0,92341909.0,59678069.0,0.0,2294042.0
1395,Africa,30/09/21,8310766.0,13595.0,210407.0,476.0,149777657.0,93629275.0,60335298.0,0.0,2339656.0
1396,Africa,01/10/21,8328110.0,17344.0,211599.0,1192.0,150216634.0,93894642.0,60460828.0,0.0,2178425.0
1397,Africa,02/10/21,8334471.0,6361.0,211809.0,210.0,151339614.0,94436873.0,61008218.0,0.0,2138694.0
1398,Africa,03/10/21,8339926.0,5455.0,212046.0,237.0,151856823.0,94753272.0,61304840.0,0.0,2085371.0
1399,Africa,04/10/21,8344865.0,4939.0,212249.0,203.0,151981836.0,94810120.0,61346050.0,0.0,2101859.0
1400,Africa,05/10/21,8353865.0,9000.0,212575.0,326.0,152622147.0,95137567.0,61711132.0,0.0,2164217.0
1401,Africa,06/10/21,8366240.0,12375.0,212886.0,311.0,153279921.0,96178402.0,62247158.0,0.0,2347726.0
1402,Africa,07/10/21,8374303.0,8063.0,213212.0,326.0,155243008.0,97672857.0,62715707.0,0.0,2401585.0
1403,Africa,08/10/21,8380411.0,6108.0,213531.0,319.0,159841805.0,101108623.0,63923753.0,0.0,2402873.0
1404,Africa,09/10/21,8385203.0,4792.0,213708.0,177.0,161252483.0,101532691.0,64935242.0,0.0,2378993.0
1405,Africa,10/10/21,8389905.0,4702.0,213936.0,228.0,161569375.0,101709212.0,65113013.0,0.0,2360377.0
1406,Africa,11/10/21,8395221.0,5316.0,214140.0,204.0,162063157.0,101976640.0,65479230.0,0.0,2360263.0
1407,Africa,12/10/21,8400837.0,5616.0,214402.0,262.0,162407061.0,102228597.0,65725228.0,0.0,2370246.0
1408,Africa,13/10/21,8410525.0,9688.0,214667.0,265.0,164865140.0,103284568.0,66596619.0,0.0,2402752.0
1409,Africa,14/10/21,8416891.0,6366.0,214854.0,187.0,166817017.0,104801489.0,67027675.0,0.0,2396774.0
1410,Africa,15/10/21,8422910.0,6019.0,215086.0,232.0,168285198.0,105455304.0,67806758.0,0.0,2542676.0
1411,Africa,16/10/21,8427576.0,4666.0,215315.0,229.0,168378087.0,105498376.0,67857299.0,0.0,2435672.0
1412,Africa,17/10/21,8431559.0,3983.0,215509.0,194.0,172719785.0,107800482.0,69621838.0,0.0,2438487.0
1413,Africa,18/10/21,8438361.0,6802.0,215669.0,160.0,174291070.0,108775932.0,70233563.0,0.0,2518023.0
1414,Africa,19/10/21,8444415.0,6054.0,215909.0,240.0,175400722.0,109286800.0,70875816.0,0.0,2488001.0
1415,Africa,20/10/21,8449001.0,4586.0,216154.0,245.0,176359762.0,110412099.0,71038041.0,0.0,2523577.0
1416,Africa,21/10/21,8454701.0,5700.0,216403.0,249.0,178595888.0,112257195.0,71797395.0,0.0,2538473.0
1417,Africa,22/10/21,8459349.0,4648.0,216589.0,186.0,179079983.0,112467515.0,71965545.0,0.0,2582407.0
1418,Africa,23/10/21,8463364.0,4015.0,216784.0,195.0,182217821.0,114483431.0,73310127.0,0.0,2534312.0
1419,Africa,24/10/21,8466661.0,3297.0,216936.0,152.0,184718901.0,115318166.0,74599032.0,0.0,2506778.0
1420,Africa,25/10/21,8473362.0,6701.0,217122.0,186.0,185156929.0,115544720.0,74861496.0,0.0,2570761.0
1421,Africa,26/10/21,8478405.0,5043.0,217339.0,217.0,186805514.0,116472240.0,75578165.0,0.0,2520544.0
1422,Africa,27/10/21,8486014.0,7609.0,217621.0,282.0,187208673.0,116658994.0,75766086.0,0.0,2614851.0
1423,Africa,28/10/21,8491909.0,5895.0,217820.0,199.0,189809912.0,118429867.0,76360930.0,28870.0,2598384.0
1424,Africa,29/10/21,8496820.0,4911.0,217987.0,167.0,193296330.0,120094541.0,79415052.0,32750.0,2577486.0
1425,Africa,30/10/21,8500461.0,3641.0,218109.0,122.0,194361624.0,120630098.0,80078265.0,71510.0,2541946.0
1426,Africa,31/10/21,8504545.0,4084.0,218244.0,135.0,196480876.0,122001362.0,80759982.0,71510.0,2276283.0
1427,Africa,01/11/21,8509222.0,4677.0,218395.0,151.0,197837482.0,122691032.0,81432762.0,124228.0,2310723.0
1428,Africa,02/11/21,8514072.0,4850.0,218579.0,184.0,199146273.0,123401709.0,82036961.0,142786.0,2296167.0
1429,Africa,03/11/21,8519667.0,5595.0,218770.0,191.0,199647730.0,123704323.0,82251189.0,153756.0,2442708.0
1430,Africa,04/11/21,8524668.0,5001.0,218965.0,195.0,202346669.0,125649818.0,83140534.0,163744.0,2452972.0
1431,Africa,05/11/21,8535478.0,10810.0,219201.0,236.0,202620703.0,125793512.0,83267105.0,173532.0,2470826.0
1432,Africa,06/11/21,8539886.0,4408.0,219364.0,163.0,204717964.0,126953294.0,84214931.0,179218.0,2373582.0
1433,Africa,07/11/21,8543840.0,3954.0,219506.0,142.0,205527932.0,127479738.0,84450098.0,189449.0,2291356.0
1434,Africa,08/11/21,8549210.0,5370.0,219651.0,145.0,206026136.0,127764408.0,84737553.0,202552.0,2340126.0
1435,Africa,09/11/21,8554952.0,5742.0,219821.0,170.0,206476148.0,127986876.0,85001246.0,213310.0,2421785.0
1436,Africa,10/11/21,8563938.0,8986.0,220044.0,223.0,212163314.0,131593036.0,87156623.0,223337.0,2418253.0
1437,Africa,11/11/21,8569820.0,5882.0,220233.0,189.0,213405327.0,133039867.0,87694758.0,233093.0,2350303.0
1438,Africa,12/11/21,8574716.0,4896.0,220403.0,171.0,213812455.0,133275680.0,87951583.0,243348.0,2358380.0
1439,Africa,13/11/21,8578831.0,4115.0,220534.0,131.0,215510097.0,134254729.0,88888615.0,256524.0,2303327.0
1440,Africa,14/11/21,8581810.0,2979.0,220616.0,82.0,216483974.0,134730525.0,89484284.0,263155.0,2227672.0
1441,Africa,15/11/21,8587426.0,5616.0,220824.0,208.0,217665658.0,135238070.0,90176574.0,272326.0,2373324.0
1442,Africa,16/11/21,8592797.0,5371.0,221016.0,192.0,217925557.0,135397014.0,90296494.0,280269.0,2398230.0
1443,Africa,17/11/21,8597714.0,4917.0,221173.0,157.0,218681637.0,135824686.0,90850589.0,290842.0,2425860.0
1444,Africa,18/11/21,8602751.0,5037.0,221347.0,174.0,221670670.0,137847964.0,92212651.0,295394.0,2362349.0
1445,Africa,19/11/21,8607576.0,4825.0,221477.0,130.0,221958829.0,138010888.0,92314452.0,301875.0,2433300.0
1446,Africa,20/11/21,8611580.0,4004.0,221603.0,126.0,224423425.0,140193207.0,92669053.0,305078.0,2507109.0
1447,Africa,21/11/21,8615829.0,4249.0,221732.0,129.0,226256507.0,141200922.0,93623797.0,318245.0,2402991.0
1448,Africa,22/11/21,8620072.0,4243.0,221869.0,137.0,227673638.0,142014066.0,94505635.0,337494.0,2694618.0
1449,Africa,23/11/21,8643714.0,5056.0,222058.0,196.0,228698706.0,142895278.0,94827029.0,350256.0,2897992.0
1450,Africa,24/11/21,8649552.0,5838.0,222225.0,167.0,231376078.0,144818452.0,95860426.0,356468.0,3066128.0
1451,Africa,25/11/21,8655429.0,5877.0,222487.0,262.0,232421121.0,145689988.0,96032053.0,375609.0,3184526.0
1452,Africa,26/11/21,8661159.0,5730.0,222608.0,121.0,233660975.0,146661850.0,96395384.0,389958.0,3104218.0
1453,Africa,27/11/21,8666718.0,5559.0,222729.0,121.0,234240410.0,147186035.0,96447935.0,405021.0,2946314.0
1454,Africa,28/11/21,8672291.0,5573.0,222801.0,72.0,237923232.0,149485044.0,97853379.0,413523.0,2757929.0
1455,Africa,29/11/21,8678979.0,6688.0,223025.0,224.0,239938173.0,150710718.0,98731465.0,436553.0,2273635.0
1456,Africa,30/11/21,8687160.0,8181.0,223168.0,143.0,241204351.0,151822183.0,99299597.0,450385.0,2615718.0
1457,Africa,01/12/21,8700445.0,13285.0,223365.0,197.0,241697921.0,152229889.0,99424535.0,457450.0,2549759.0
1458,Africa,02/12/21,8716384.0,15939.0,223517.0,152.0,244138322.0,153353462.0,100483110.0,463718.0,2687548.0
1459,Africa,03/12/21,8738020.0,21636.0,223666.0,149.0,245843767.0,154505406.0,101061476.0,470619.0,3479162.0
1460,Africa,04/12/21,8758450.0,20430.0,223764.0,98.0,248872918.0,156281312.0,102318965.0,479959.0,3463657.0
1461,Africa,05/12/21,8772984.0,14534.0,223846.0,82.0,249894682.0,157016959.0,102618682.0,494730.0,3099016.0
1462,Africa,06/12/21,8790144.0,17160.0,224047.0,201.0,251954417.0,159797624.0,103540080.0,512730.0,3206330.0
1463,Africa,07/12/21,8810294.0,20150.0,224175.0,128.0,252438430.0,160134644.0,103737331.0,535575.0,3263026.0
1464,Africa,08/12/21,8844026.0,33732.0,224335.0,160.0,254776807.0,162245882.0,104802416.0,558641.0,3257206.0
1465,Africa,09/12/21,8876483.0,32457.0,224472.0,137.0,259552978.0,166374173.0,105911011.0,574335.0,3255046.0
1466,Africa,10/12/21,8903566.0,27097.0,224591.0,119.0,260314607.0,166733214.0,106324586.0,593495.0,3240886.0
1467,Africa,11/12/21,8936550.0,32984.0,224745.0,154.0,262827090.0,168507253.0,107171866.0,608185.0,3149218.0
1468,Africa,12/12/21,8981929.0,45379.0,224855.0,110.0,264376660.0,169656513.0,107691376.0,617549.0,3076419.0
1469,Africa,13/12/21,8999010.0,17081.0,224964.0,109.0,265330659.0,170161872.0,108159569.0,633454.0,3045716.0
1470,Africa,14/12/21,9037990.0,38980.0,225163.0,199.0,267711738.0,171633395.0,109212765.0,644723.0,3076901.0
1471,Africa,15/12/21,9084992.0,47002.0,225322.0,159.0,270220358.0,172627799.0,110720409.0,663869.0,3069739.0
1472,Africa,16/12/21,9129305.0,44313.0,225467.0,145.0,270873142.0,173057276.0,111038929.0,674557.0,3076562.0
1473,Africa,17/12/21,9170875.0,41570.0,225603.0,136.0,271322065.0,173193899.0,111200145.0,689618.0,3102312.0
1474,Africa,18/12/21,9199068.0,28193.0,225742.0,139.0,273401858.0,174295104.0,112171654.0,712728.0,3053588.0
1475,Africa,19/12/21,9228154.0,29086.0,225835.0,93.0,274067231.0,174592514.0,112400900.0,726927.0,3004295.0
1476,Africa,20/12/21,9262623.0,34469.0,226130.0,295.0,279450592.0,178524442.0,113905384.0,747911.0,3028547.0
1477,Africa,21/12/21,9298137.0,35545.0,226302.0,172.0,280029601.0,178928835.0,114225131.0,747911.0,3089417.0
1478,Africa,22/12/21,9349033.0,50937.0,226532.0,230.0,281685011.0,179954832.0,114971033.0,747911.0,3066206.0
1479,Africa,23/12/21,9404988.0,55955.0,226724.0,192.0,286205196.0,183656211.0,116189774.0,777325.0,3176850.0
1480,Africa,24/12/21,9454267.0,49308.0,226914.0,190.0,288683233.0,184863102.0,117486004.0,793885.0,3154147.0
1481,Africa,25/12/21,9495352.0,41085.0,227083.0,169.0,288905894.0,184899383.0,117563603.0,793885.0,3100574.0
1482,Africa,26/12/21,9518959.0,23634.0,227230.0,147.0,290436783.0,185759528.0,118263270.0,830873.0,3054132.0
1483,Africa,27/12/21,9551528.0,32569.0,227479.0,249.0,291643397.0,186495364.0,118603416.0,843010.0,2969441.0
1484,Africa,28/12/21,9594158.0,42630.0,227675.0,196.0,298525241.0,190137798.0,122771644.0,851963.0,3133223.0
1485,Africa,29/12/21,9643095.0,48937.0,227911.0,236.0,298955785.0,190280624.0,123010068.0,865281.0,3183938.0
1486,Africa,30/12/21,9703618.0,60523.0,228212.0,301.0,300177518.0,190910620.0,123547942.0,882068.0,3206137.0
1487,Africa,31/12/21,9756168.0,52550.0,228453.0,241.0,303508220.0,193654677.0,125198111.0,892142.0,2944695.0
1488,Africa,01/01/22,9796727.0,40559.0,228636.0,183.0,304142817.0,194004967.0,125618609.0,909609.0,3151508.0
1489,Africa,02/01/22,9819764.0,23037.0,228786.0,150.0,304601512.0,194368853.0,125911215.0,922175.0,2701019.0
1490,Africa,03/01/22,9847278.0,27514.0,229039.0,253.0,305047846.0,194583781.0,126174258.0,927446.0,2872829.0
1491,Africa,04/01/22,9905369.0,58091.0,229437.0,398.0,310462505.0,197150976.0,128676984.0,955626.0,2838659.0
1492,Africa,05/01/22,9960605.0,55236.0,229724.0,287.0,310993743.0,197459140.0,129110480.0,970084.0,2798442.0
1493,Africa,06/01/22,10018246.0,57641.0,230504.0,229.0,314989250.0,198366584.0,129858558.0,988894.0,2877426.0
1494,Africa,07/01/22,10066706.0,48460.0,230847.0,343.0,315651585.0,198779377.0,130303518.0,1006611.0,2845780.0
1495,Africa,08/01/22,10109085.0,42379.0,231161.0,314.0,317435119.0,199735159.0,131280982.0,1013527.0,2753147.0
1496,Africa,09/01/22,10137782.0,28697.0,231420.0,259.0,319392825.0,201011344.0,131743632.0,1022010.0,2747636.0
1497,Africa,10/01/22,10169415.0,31633.0,231722.0,303.0,322714521.0,204722232.0,133748224.0,1035762.0,2883983.0
1498,Africa,11/01/22,10207882.0,38467.0,232049.0,327.0,323042272.0,204777881.0,133881169.0,1048856.0,2776694.0
1499,Africa,12/01/22,10247765.0,39883.0,232487.0,438.0,323968813.0,205143090.0,134113074.0,1064476.0,2773788.0
1500,Africa,13/01/22,10294367.0,46602.0,232831.0,344.0,325510169.0,205574718.0,134830022.0,1071331.0,2773506.0
1501,Africa,14/01/22,10334659.0,40292.0,233147.0,316.0,326740761.0,206251108.0,135187332.0,1077747.0,2772217.0
1502,Africa,15/01/22,10371635.0,36976.0,233529.0,382.0,329350740.0,207410295.0,136652259.0,1083679.0,2701656.0
1503,Africa,16/01/22,10389053.0,17418.0,233782.0,253.0,330340635.0,208043832.0,136947057.0,1094480.0,2681797.0
1504,Africa,17/01/22,10419253.0,30200.0,234187.0,405.0,332802055.0,209817267.0,138038349.0,1507828.0,2764946.0
1505,Africa,18/01/22,10446204.0,26951.0,234504.0,317.0,334645875.0,211225727.0,138811415.0,1556366.0,2779040.0
1506,Africa,19/01/22,10481433.0,35229.0,234734.0,230.0,336823379.0,212101812.0,140148073.0,1585059.0,2756234.0
1507,Africa,20/01/22,10530788.0,49355.0,235246.0,512.0,337208451.0,212298657.0,140327630.0,1614184.0,2750559.0
1508,Africa,21/01/22,10568210.0,37422.0,235596.0,350.0,343072128.0,214256839.0,141803467.0,2419814.0,2755958.0
1509,Africa,22/01/22,10609278.0,41068.0,235972.0,376.0,344306592.0,214935743.0,142057772.0,2434330.0,2677364.0
1510,Africa,23/01/22,10625760.0,16482.0,236253.0,281.0,346303435.0,216450564.0,142496385.0,2440745.0,2208205.0
1511,Africa,24/01/22,10652684.0,26924.0,236949.0,696.0,347659773.0,216993138.0,143084869.0,2529195.0,2198425.0
1512,Africa,25/01/22,10708754.0,56070.0,236981.0,260.0,347942155.0,217047793.0,143183149.0,2537939.0,2250563.0
1513,Africa,26/01/22,10742258.0,33504.0,237309.0,328.0,348869091.0,217556340.0,143604481.0,2584897.0,2245582.0
1514,Africa,27/01/22,10779762.0,37504.0,237698.0,389.0,349793296.0,217891285.0,145499277.0,2610394.0,2288557.0
1515,Africa,28/01/22,10808318.0,28556.0,238026.0,328.0,351346904.0,218673065.0,146167632.0,2639957.0,2301895.0
1516,Africa,29/01/22,10841290.0,32972.0,238418.0,392.0,352612875.0,219640186.0,146502876.0,2649482.0,2347011.0
1517,Africa,30/01/22,10857676.0,16386.0,238671.0,253.0,354387906.0,220196201.0,147586533.0,2663067.0,2335728.0
1518,Africa,31/01/22,10887086.0,29410.0,238995.0,324.0,355122976.0,220600705.0,147898050.0,2690828.0,2354208.0
1519,Africa,01/02/22,10914089.0,27003.0,239430.0,435.0,355569856.0,220719443.0,148068038.0,2707013.0,2422403.0
1520,Africa,02/02/22,10933736.0,19647.0,239838.0,408.0,357802644.0,222486194.0,149004587.0,2753931.0,2407884.0
1521,Africa,03/02/22,10965601.0,31865.0,240275.0,437.0,358168796.0,222621430.0,149198155.0,2782058.0,2421900.0
1522,Africa,04/02/22,10983164.0,17563.0,240437.0,162.0,358820492.0,223004828.0,149557443.0,2794564.0,2451537.0
1523,Africa,05/02/22,11005599.0,22435.0,240946.0,509.0,359306878.0,223325585.0,149879250.0,2805045.0,2459214.0
1524,Africa,06/02/22,11022188.0,16589.0,241167.0,221.0,362171851.0,224457495.0,151643647.0,2834736.0,2392259.0
1525,Africa,07/02/22,11037508.0,15320.0,241633.0,466.0,364544041.0,226483175.0,151835107.0,2845530.0,2378909.0
1526,Africa,08/02/22,11054861.0,17353.0,242210.0,577.0,365250189.0,226735869.0,152146485.0,2855397.0,2378583.0
1527,Africa,09/02/22,11076290.0,21429.0,242767.0,557.0,367058394.0,227626139.0,153012982.0,2925218.0,2424467.0
1528,Africa,10/02/22,11097324.0,21034.0,243187.0,420.0,369414883.0,228396126.0,154575369.0,2941183.0,2464660.0
1529,Africa,11/02/22,11115635.0,18311.0,243533.0,346.0,370871415.0,228991605.0,155410648.0,2994907.0,2472191.0
1530,Africa,12/02/22,11129544.0,13909.0,243938.0,405.0,371231757.0,229172705.0,155550962.0,3012734.0,2414731.0
1531,Africa,13/02/22,11141080.0,11536.0,244051.0,113.0,371961239.0,229371626.0,155700168.0,3023876.0,2332980.0
1532,Africa,14/02/22,11154945.0,13865.0,244506.0,455.0,372187508.0,229592070.0,155920551.0,3050874.0,2377772.0
1533,Africa,15/02/22,11168844.0,13899.0,244825.0,319.0,374021121.0,232328170.0,158487312.0,3059115.0,2388918.0
1534,Africa,16/02/22,11186971.0,18127.0,245144.0,319.0,375751425.0,233049330.0,158890216.0,3122417.0,3228661.0
1535,Africa,17/02/22,11204559.0,17588.0,245771.0,627.0,377129599.0,233919949.0,158979749.0,11055113.0,3483890.0
1536,Africa,18/02/22,11221310.0,16751.0,246297.0,526.0,378991761.0,235423851.0,159854314.0,11063497.0,3625665.0
1537,Africa,19/02/22,11230679.0,9369.0,246726.0,429.0,383218212.0,237935602.0,160691379.0,11100475.0,4169685.0
1538,Africa,20/02/22,11245929.0,15250.0,246949.0,223.0,387216695.0,240440632.0,162049738.0,11115359.0,3421456.0
1539,Africa,21/02/22,11257150.0,11221.0,247333.0,384.0,395144330.0,245178936.0,165283043.0,11122877.0,3815914.0
1540,Africa,22/02/22,11270149.0,12999.0,247535.0,202.0,398096044.0,247076225.0,165929388.0,11183664.0,3733635.0
1541,Africa,23/02/22,11283739.0,13590.0,247800.0,265.0,399464152.0,247803364.0,166109043.0,11227542.0,3793697.0
1542,Africa,24/02/22,11296078.0,12339.0,247977.0,177.0,404079482.0,249312869.0,166698358.0,13053739.0,3789150.0
1543,Africa,25/02/22,11308176.0,12098.0,248196.0,219.0,405400028.0,251065796.0,167204673.0,13131159.0,2575346.0
1544,Africa,26/02/22,11316925.0,8749.0,248354.0,158.0,408048988.0,252669927.0,167796076.0,13137451.0,3312104.0
1545,Africa,27/02/22,11325440.0,8515.0,248541.0,187.0,410336677.0,255147109.0,168375379.0,13155148.0,2382950.0
1546,Africa,28/02/22,11333186.0,7746.0,248823.0,282.0,411316573.0,255802531.0,168553316.0,13162934.0,2561988.0
1547,Africa,01/03/22,11340541.0,7355.0,248899.0,76.0,412481733.0,256461629.0,168899589.0,13281588.0,2409923.0
1548,Africa,02/03/22,11347277.0,6736.0,249023.0,124.0,413614597.0,257372244.0,169100348.0,13292570.0,2919556.0
1549,Africa,03/03/22,11353380.0,6103.0,249150.0,127.0,413975195.0,257509035.0,169135526.0,13298426.0,2528938.0
1550,Africa,04/03/22,11360242.0,6862.0,249224.0,74.0,415198072.0,258272029.0,169477272.0,13999305.0,2641222.0
1551,Africa,05/03/22,11367320.0,7078.0,249324.0,100.0,419754331.0,260275149.0,170781747.0,14020136.0,2295590.0
1552,Africa,06/03/22,11370744.0,3424.0,249370.0,46.0,421192367.0,261137730.0,189313560.0,14027990.0,2258044.0
1553,Africa,07/03/22,11374626.0,3882.0,250466.0,1096.0,421793257.0,261243379.0,189817419.0,14084443.0,2380522.0
1554,Africa,08/03/22,11390548.0,15922.0,250539.0,73.0,423317754.0,262330766.0,190801404.0,14090626.0,2382109.0
1555,Africa,09/03/22,11395732.0,5184.0,250636.0,97.0,425002234.0,263650857.0,192193585.0,14207196.0,2372674.0
1556,Africa,10/03/22,11412768.0,17036.0,250750.0,114.0,425249536.0,263975740.0,192643144.0,14718860.0,2366064.0
1557,Africa,11/03/22,11418170.0,5402.0,250810.0,60.0,426429873.0,264513429.0,193558428.0,14908234.0,2484063.0
1558,Africa,12/03/22,11428965.0,10795.0,250839.0,29.0,426451898.0,264518480.0,193569007.0,14910273.0,2438106.0
1559,Africa,13/03/22,11431460.0,2495.0,250887.0,48.0,428008855.0,267021322.0,195920004.0,14926516.0,2438554.0
1560,Africa,14/03/22,11433679.0,2222.0,250927.0,40.0,428518836.0,267180293.0,201101540.0,15119361.0,2445826.0
1561,Africa,15/03/22,11436622.0,2943.0,250946.0,19.0,432898680.0,269996973.0,202360973.0,15173353.0,2362987.0
1562,Africa,16/03/22,11440634.0,4012.0,251002.0,56.0,433319895.0,270077239.0,202463796.0,15225922.0,2372442.0
1563,Africa,17/03/22,11443136.0,2502.0,251092.0,90.0,434442396.0,270708589.0,203080800.0,15636062.0,2368643.0
1564,Africa,18/03/22,11456639.0,13503.0,251142.0,50.0,438241754.0,272670353.0,204881240.0,15691945.0,2354689.0
1565,Africa,19/03/22,11458634.0,1995.0,251168.0,26.0,438377651.0,272695243.0,204934259.0,15738143.0,2342570.0
1566,Africa,20/03/22,11460017.0,1383.0,251180.0,12.0,440160351.0,273761635.0,205611500.0,16152969.0,2279305.0
1567,Africa,21/03/22,11467302.0,7285.0,251291.0,111.0,440568715.0,274115340.0,205910760.0,16226979.0,2284780.0
